PPI_partner.Gene,PPI_partner.ORF,Ortholog.Species,State,PPI.NA,Ortholog.GeneA,Ortholog.GeneB,Ortholog.GeneAnc,PPI.Ortholog.GeneA,PPI.Ortholog.GeneB,PPI.Ortholog.Anc,PPI.A_div_B,PPI.Scer,PPI.Vehicle
YPL198W,RPL7B,S.cerevisiae,A,No,YPL204W,,,15745.83333,,,15745.83333,15744.83333,468.125
YPL198W,RPL7B,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,60077.59375,65374.86458,,0.9189708328417618,15744.83333,468.125
YPL198W,RPL7B,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,12455.58333,58667.42708,,0.21230832763494695,15744.83333,468.125
YPL198W,RPL7B,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1.0,39355.2234,,2.5409587688936863e-05,15744.83333,468.125
YPL198W,RPL7B,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,468.125,468.125,468.125,1.0,15744.83333,468.125
YPL198W,RPL7B,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1372.833333,51989.19792,,0.02640612642481021,15744.83333,468.125
YPL198W,RPL7B,S.kudriavzevii,A,No,Skud_16.75,,,20848.27027,,,20848.27027,15744.83333,468.125
YPL198W,RPL7B,S.mikatae,A,No,Smik_6.409,,,25643.82222,,,25643.82222,15744.83333,468.125
YPL198W,RPL7B,C.glabrata,B,No,,CAGL0H03553g,,,25899.5,,3.861078399196896e-05,15744.83333,468.125
YFR004W,RPN11,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3835.75,10776.0,,0.35595304380103937,4806.75,263.0
YFR004W,RPN11,S.mikatae,A,No,Smik_6.409,,,5680.75,,,5680.75,4806.75,263.0
YFR004W,RPN11,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,4721.25,2673.75,,1.7657784011220197,4806.75,263.0
YFR004W,RPN11,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1.0,4313.75,,0.00023181686467690525,4806.75,263.0
YFR004W,RPN11,T.delbrueckii,Anc,No,,,TDEL0E05230,,,12945.5,1.0,4806.75,263.0
YFR004W,RPN11,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,13016.0,12363.5,,1.0527763173858535,4806.75,263.0
YFR004W,RPN11,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1148.5,8665.5,,0.13253707229819398,4806.75,263.0
YFR004W,RPN11,S.cerevisiae,A,No,YPL204W,,,4807.75,,,4807.75,4806.75,263.0
YFR004W,RPN11,S.bayanusvar.uvarum,A,No,Suva_16.102,,,5417.5,,,5417.5,4806.75,263.0
YFR004W,RPN11,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,3649.0,1.0,4806.75,263.0
YFR004W,RPN11,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,263.0,263.0,263.0,1.0,4806.75,263.0
YFR004W,RPN11,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,3121.75,10528.25,,0.2965117659630043,4806.75,263.0
YFR004W,RPN11,C.glabrata,B,No,,CAGL0H03553g,,,3709.5,,0.0002695781102574471,4806.75,263.0
YFR004W,RPN11,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,13236.0,3819.5,,3.465375049090195,4806.75,263.0
YFR004W,RPN11,S.kudriavzevii,A,No,Skud_16.75,,,4955.75,,,4955.75,4806.75,263.0
YDL204W,RTN2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,14971.75,3840.75,,3.898131875284775,3569.0,5184.5
YDL204W,RTN2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,2471.5,1.0,3569.0,5184.5
YDL204W,RTN2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,3902.0,7730.25,,0.5047702208854824,3569.0,5184.5
YDL204W,RTN2,S.mikatae,A,No,Smik_6.409,,,5073.75,,,5073.75,3569.0,5184.5
YDL204W,RTN2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,6763.75,,,6763.75,3569.0,5184.5
YDL204W,RTN2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,5957.0,317.75,,18.74744295830055,3569.0,5184.5
YDL204W,RTN2,S.cerevisiae,A,No,YPL204W,,,3570.0,,,3570.0,3569.0,5184.5
YDL204W,RTN2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3846.0,15394.0,,0.24983759906457062,3569.0,5184.5
YDL204W,RTN2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,28187.0,2335.75,,12.06764422562346,3569.0,5184.5
YDL204W,RTN2,S.kudriavzevii,A,No,Skud_16.75,,,5437.5,,,5437.5,3569.0,5184.5
YDL204W,RTN2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,18225.75,1.0,3569.0,5184.5
YDL204W,RTN2,C.glabrata,B,No,,CAGL0H03553g,,,4082.5,,0.0002449479485609308,3569.0,5184.5
YDL204W,RTN2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,2990.0,18139.5,,0.1648336503211224,3569.0,5184.5
YDL204W,RTN2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,7420.5,15532.25,,0.47774791160327706,3569.0,5184.5
YDL204W,RTN2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,5184.5,5184.5,5184.5,1.0,3569.0,5184.5
YDR129C,SAC6,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,620.5,31509.25,,0.019692629942001157,8982.75,NA
YDR129C,SAC6,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,38469.75,15677.25,,2.453858297851983,8982.75,NA
YDR129C,SAC6,T.delbrueckii,Anc,No,,,TDEL0E05230,,,37487.5,1.0,8982.75,NA
YDR129C,SAC6,N.castellii,AB,A,,NCAS0D03820,,,14589.5,,6.854244490900991e-05,8982.75,NA
YDR129C,SAC6,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5622.0,34557.75,,0.1626842025305467,8982.75,NA
YDR129C,SAC6,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,15793.75,6884.5,,2.2941026944585663,8982.75,NA
YDR129C,SAC6,S.bayanusvar.uvarum,A,No,Suva_16.102,,,19811.75,,,19811.75,8982.75,NA
YDR129C,SAC6,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,10716.0,1.0,8982.75,NA
YDR129C,SAC6,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,2276.5,34072.75,,0.06681292234997176,8982.75,NA
YDR129C,SAC6,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,44650.75,17046.75,,2.619311598985144,8982.75,NA
YDR129C,SAC6,S.kudriavzevii,A,No,Skud_16.75,,,3923.0,,,3923.0,8982.75,NA
YDR129C,SAC6,S.cerevisiae,A,No,YPL204W,,,8983.75,,,8983.75,8982.75,NA
YDR129C,SAC6,C.glabrata,B,No,,CAGL0H03553g,,,5296.0,,0.00018882175226586103,8982.75,NA
YDR129C,SAC6,S.mikatae,A,No,Smik_6.409,,,8450.0,,,8450.0,8982.75,NA
YKL117W,SBA1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,113784.5,54203.0,,2.0992288249727875,118675.5,4578.5
YKL117W,SBA1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,60472.0,1.0,118675.5,4578.5
YKL117W,SBA1,S.mikatae,A,No,Smik_6.409,,,90803.25,,,90803.25,118675.5,4578.5
YKL117W,SBA1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,139593.25,132210.0,,1.0558448680130097,118675.5,4578.5
YKL117W,SBA1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,47647.5,127987.75,,0.37228172227420203,118675.5,4578.5
YKL117W,SBA1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,51024.0,121060.25,,0.42147608318998186,118675.5,4578.5
YKL117W,SBA1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,111450.25,,,111450.25,118675.5,4578.5
YKL117W,SBA1,S.cerevisiae,A,No,YPL204W,,,118676.5,,,118676.5,118675.5,4578.5
YKL117W,SBA1,C.glabrata,B,No,,CAGL0H03553g,,,42015.0,,2.3801023444008092e-05,118675.5,4578.5
YKL117W,SBA1,S.kudriavzevii,A,No,Skud_16.75,,,90425.5,,,90425.5,118675.5,4578.5
YKL117W,SBA1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,46741.75,128299.25,,0.3643181858038921,118675.5,4578.5
YKL117W,SBA1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,103432.75,150316.75,,0.6880986317226789,118675.5,4578.5
YKL117W,SBA1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,104453.5,1.0,118675.5,4578.5
YKL117W,SBA1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,20819.0,86020.25,,0.2420244070436903,118675.5,4578.5
YKL117W,SBA1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4578.5,4578.5,4578.5,1.0,118675.5,4578.5
YDR238C,SEC26,S.bayanusvar.uvarum,A,No,Suva_16.102,,,3800.0,,,3800.0,3999.25,1875.5
YDR238C,SEC26,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1740.75,5516.0,,0.31558194343727336,3999.25,1875.5
YDR238C,SEC26,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3421.25,12924.5,,0.2647104336724825,3999.25,1875.5
YDR238C,SEC26,S.mikatae,A,No,Smik_6.409,,,4279.0,,,4279.0,3999.25,1875.5
YDR238C,SEC26,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,3013.25,1.0,3999.25,1875.5
YDR238C,SEC26,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,4864.5,3181.0,,1.5292360892801007,3999.25,1875.5
YDR238C,SEC26,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,12842.5,2526.75,,5.082616008706837,3999.25,1875.5
YDR238C,SEC26,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,13079.25,15286.5,,0.8556078893141007,3999.25,1875.5
YDR238C,SEC26,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,922.0,11665.5,,0.07903647507607904,3999.25,1875.5
YDR238C,SEC26,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,1902.25,11926.5,,0.15949775709554354,3999.25,1875.5
YDR238C,SEC26,S.kudriavzevii,A,No,Skud_16.75,,,3369.0,,,3369.0,3999.25,1875.5
YDR238C,SEC26,T.delbrueckii,Anc,No,,,TDEL0E05230,,,13637.5,1.0,3999.25,1875.5
YDR238C,SEC26,S.cerevisiae,A,No,YPL204W,,,4000.25,,,4000.25,3999.25,1875.5
YDR238C,SEC26,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,1875.5,1875.5,1875.5,1.0,3999.25,1875.5
YHR098C,SFB3,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3734.0,433.0,,8.623556581986143,1904.75,NA
YHR098C,SFB3,T.delbrueckii,Anc,No,,,TDEL0E05230,,,1720.0,1.0,1904.75,NA
YHR098C,SFB3,K.naganishii,AB,A,,KNAG0F01980,,,10503.75,,9.520409377603237e-05,1904.75,NA
YHR098C,SFB3,S.kudriavzevii,A,A,Skud_16.75,,,3510.0,,,3510.0,1904.75,NA
YHR098C,SFB3,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1.0,3211.0,,0.0003114294612270321,1904.75,NA
YHR098C,SFB3,S.cerevisiae,A,No,YPL204W,,,1905.75,,,1905.75,1904.75,NA
YHR098C,SFB3,S.bayanusvar.uvarum,A,No,Suva_16.102,,,13138.25,,,13138.25,1904.75,NA
YHR098C,SFB3,S.mikatae,A,No,Smik_6.409,,,11758.75,,,11758.75,1904.75,NA
YHR098C,SFB3,K.africana,AB,B,KAFR0K00320,,,8461.25,,,8461.25,1904.75,NA
YDL225W,SHS1,S.mikatae,A,B,Smik_6.409,,,5447.5,,,5447.5,6813.5,3902.0
YDL225W,SHS1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3902.0,3902.0,3902.0,1.0,6813.5,3902.0
YDL225W,SHS1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,10501.0,1953.5,,5.375479907857692,6813.5,3902.0
YDL225W,SHS1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3955.5,10179.5,,0.38857507736136354,6813.5,3902.0
YDL225W,SHS1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,6714.75,3666.5,,1.8313786990317742,6813.5,3902.0
YDL225W,SHS1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4333.75,1.0,6813.5,3902.0
YDL225W,SHS1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5997.75,9347.0,,0.6416764737348882,6813.5,3902.0
YDL225W,SHS1,S.kudriavzevii,A,No,Skud_16.75,,,3938.0,,,3938.0,6813.5,3902.0
YDL225W,SHS1,C.glabrata,B,No,,CAGL0H03553g,,,63.5,,0.015748031496062992,6813.5,3902.0
YDL225W,SHS1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,63.5,5528.75,,0.01148541713768935,6813.5,3902.0
YDL225W,SHS1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1324.0,11045.5,,0.11986781947399393,6813.5,3902.0
YDL225W,SHS1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,15949.25,10811.25,,1.4752456931437161,6813.5,3902.0
YDL225W,SHS1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,5737.25,,,5737.25,6813.5,3902.0
YDL225W,SHS1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,12988.75,1.0,6813.5,3902.0
YDL225W,SHS1,S.cerevisiae,A,No,YPL204W,,,6814.5,,,6814.5,6813.5,3902.0
YKR072C,SIS2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,6468.0,3759.0,,1.7206703910614525,6148.25,5576.25
YKR072C,SIS2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,6203.0,8679.75,,0.714651919698148,6148.25,5576.25
YKR072C,SIS2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,5934.0,4108.5,,1.444322745527565,6148.25,5576.25
YKR072C,SIS2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,569.5,5472.5,,0.10406578346276839,6148.25,5576.25
YKR072C,SIS2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5980.5,7791.75,,0.7675425931273462,6148.25,5576.25
YKR072C,SIS2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3738.5,7010.25,,0.5332905388538212,6148.25,5576.25
YKR072C,SIS2,C.glabrata,B,No,,CAGL0H03553g,,,2104.75,,0.0004751158094785604,6148.25,5576.25
YKR072C,SIS2,S.cerevisiae,A,No,YPL204W,,,6149.25,,,6149.25,6148.25,5576.25
YKR072C,SIS2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,5576.25,5576.25,5576.25,1.0,6148.25,5576.25
YKR072C,SIS2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,13166.75,6008.5,,2.191353915286677,6148.25,5576.25
YKR072C,SIS2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,6853.0,,,6853.0,6148.25,5576.25
YKR072C,SIS2,S.kudriavzevii,A,No,Skud_16.75,,,5872.5,,,5872.5,6148.25,5576.25
YKR072C,SIS2,S.mikatae,A,No,Smik_6.409,,,6319.75,,,6319.75,6148.25,5576.25
YKR072C,SIS2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,5557.25,1.0,6148.25,5576.25
YKR072C,SIS2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,8634.25,1.0,6148.25,5576.25
YBL007C,SLA1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,2626.5,30857.5,,0.08511707040427773,11491.75,5609.0
YBL007C,SLA1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,5609.0,5609.0,5609.0,1.0,11491.75,5609.0
YBL007C,SLA1,S.mikatae,A,No,Smik_6.409,,,19316.25,,,19316.25,11491.75,5609.0
YBL007C,SLA1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4545.75,42334.0,,0.10737823026409032,11491.75,5609.0
YBL007C,SLA1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,42624.75,1.0,11491.75,5609.0
YBL007C,SLA1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5776.0,39644.25,,0.14569578185991663,11491.75,5609.0
YBL007C,SLA1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,32015.75,,,32015.75,11491.75,5609.0
YBL007C,SLA1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,12985.5,1.0,11491.75,5609.0
YBL007C,SLA1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,3555.0,13240.75,,0.26848932273473936,11491.75,5609.0
YBL007C,SLA1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,27636.25,25653.0,,1.0773106459283515,11491.75,5609.0
YBL007C,SLA1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,12005.5,3888.0,,3.0878343621399176,11491.75,5609.0
YBL007C,SLA1,C.glabrata,B,No,,CAGL0H03553g,,,4440.75,,0.0002251871868490683,11491.75,5609.0
YBL007C,SLA1,S.kudriavzevii,A,No,Skud_16.75,,,19845.5,,,19845.5,11491.75,5609.0
YBL007C,SLA1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,36910.75,2971.75,,12.420543450828637,11491.75,5609.0
YBL007C,SLA1,S.cerevisiae,A,No,YPL204W,,,11492.75,,,11492.75,11491.75,5609.0
YNL243W,SLA2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,83864.25,1.0,43434.0,4943.5
YNL243W,SLA2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,57294.0,1.0,43434.0,4943.5
YNL243W,SLA2,C.glabrata,B,No,,CAGL0H03553g,,,30003.0,,3.3330000333300005e-05,43434.0,4943.5
YNL243W,SLA2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,80795.75,2607.0,,30.99184886843115,43434.0,4943.5
YNL243W,SLA2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,56447.0,77794.25,,0.7255934725252831,43434.0,4943.5
YNL243W,SLA2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4472.0,87381.75,,0.051177734481170266,43434.0,4943.5
YNL243W,SLA2,S.kudriavzevii,A,No,Skud_16.75,,,56883.75,,,56883.75,43434.0,4943.5
YNL243W,SLA2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4943.5,4943.5,4943.5,1.0,43434.0,4943.5
YNL243W,SLA2,S.mikatae,A,No,Smik_6.409,,,48860.25,,,48860.25,43434.0,4943.5
YNL243W,SLA2,S.cerevisiae,A,No,YPL204W,,,43435.0,,,43435.0,43434.0,4943.5
YNL243W,SLA2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,74034.0,,,74034.0,43434.0,4943.5
YNL243W,SLA2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,60810.0,2953.25,,20.590874460340302,43434.0,4943.5
YNL243W,SLA2,N.castellii,AB,A,,NCAS0D03820,,,65577.25,,1.5249190839811062e-05,43434.0,4943.5
YNL243W,SLA2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,95212.75,17791.25,,5.3516616314199394,43434.0,4943.5
YNL243W,SLA2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,2862.5,80452.5,,0.035580000621484725,43434.0,4943.5
YGR229C,SMI1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,15296.0,9446.75,,1.619181199883558,5997.5,6797.0
YGR229C,SMI1,S.cerevisiae,A,No,YPL204W,,,5998.5,,,5998.5,5997.5,6797.0
YGR229C,SMI1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4656.0,44325.25,,0.10504170873260726,5997.5,6797.0
YGR229C,SMI1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,22598.0,1.0,5997.5,6797.0
YGR229C,SMI1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,53262.0,1.0,5997.5,6797.0
YGR229C,SMI1,S.kudriavzevii,A,No,Skud_16.75,,,7514.25,,,7514.25,5997.5,6797.0
YGR229C,SMI1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,41476.5,4575.0,,9.065901639344263,5997.5,6797.0
YGR229C,SMI1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,6797.0,6797.0,6797.0,1.0,5997.5,6797.0
YGR229C,SMI1,S.mikatae,A,No,Smik_6.409,,,9693.75,,,9693.75,5997.5,6797.0
YGR229C,SMI1,N.dairenensis,AB,A,,NDAI0I01070,,,40497.0,,2.4693187149665406e-05,5997.5,6797.0
YGR229C,SMI1,S.bayanusvar.uvarum,A,A,Suva_16.102,,,19656.0,,,19656.0,5997.5,6797.0
YGR229C,SMI1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,4227.5,16940.25,,0.24955357801685335,5997.5,6797.0
YGR229C,SMI1,C.glabrata,B,No,,CAGL0H03553g,,,221.75,,0.004509582863585118,5997.5,6797.0
YGR229C,SMI1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,40660.75,30185.25,,1.3470403591157933,5997.5,6797.0
YGR229C,SMI1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5023.0,32461.0,,0.15473953359415915,5997.5,6797.0
YMR095C,SNO1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,6029.5,5179.75,,1.164052319127371,NA,NA
YMR095C,SNO1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,3146.5,3705.5,,0.8491431655647012,NA,NA
YMR095C,SNO1,V.polyspora,AB,B,Kpol_1002.53,,,2138.5,,,2138.5,NA,NA
YMR095C,SNO1,T.blattae,AB,A,,TBLA0B05310,,,1109.5,,0.0009013068949977468,NA,NA
YMR095C,SNO1,N.castellii,AB,B,NCAS0A01090,,,66.0,,,66.0,NA,NA
YMR095C,SNO1,S.bayanusvar.uvarum,A,B,Suva_16.102,,,1.0,,,1.0,NA,NA
YMR095C,SNO1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,4810.0,1.0,NA,NA
YMR095C,SNO1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,252.0,5849.25,,0.04308244646749583,NA,NA
YMR095C,SNO1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,11716.25,2796.5,,4.189612015018773,NA,NA
YMR095C,SNO1,S.mikatae,A,No,Smik_6.409,,,2542.25,,,2542.25,NA,NA
YMR096W,SNZ1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,6750.25,1683.0,,4.010843731431967,7004.75,4612.75
YMR096W,SNZ1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,5305.25,4373.0,,1.2131831694488908,7004.75,4612.75
YMR096W,SNZ1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,7108.5,1.0,7004.75,4612.75
YMR096W,SNZ1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5335.25,6918.25,,0.7711849094785531,7004.75,4612.75
YMR096W,SNZ1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,244.5,4582.0,,0.05336097773897861,7004.75,4612.75
YMR096W,SNZ1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4612.75,4612.75,4612.75,1.0,7004.75,4612.75
YMR096W,SNZ1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,3887.0,,,3887.0,7004.75,4612.75
YMR096W,SNZ1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,10088.5,5777.0,,1.7463216202181062,7004.75,4612.75
YMR096W,SNZ1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4907.0,6775.25,,0.7242537175749972,7004.75,4612.75
YMR096W,SNZ1,S.kudriavzevii,A,No,Skud_16.75,,,2945.0,,,2945.0,7004.75,4612.75
YMR096W,SNZ1,S.cerevisiae,A,No,YPL204W,,,7005.75,,,7005.75,7004.75,4612.75
YMR096W,SNZ1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4956.25,1.0,7004.75,4612.75
YMR096W,SNZ1,S.mikatae,A,No,Smik_6.409,,,5921.75,,,5921.75,7004.75,4612.75
YMR096W,SNZ1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,4990.5,7411.25,,0.6733681902513071,7004.75,4612.75
YMR096W,SNZ1,C.glabrata,B,No,,CAGL0H03553g,,,4409.5,,0.00022678308198208414,7004.75,4612.75
YCL037C,SRO9,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,675.5,3154.0,,0.2141724793912492,NA,704.5
YCL037C,SRO9,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,5434.0,690.25,,7.872509960159363,NA,704.5
YCL037C,SRO9,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,4274.0,3535.25,,1.2089668340287107,NA,704.5
YCL037C,SRO9,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,1894.75,5062.5,,0.3742716049382716,NA,704.5
YCL037C,SRO9,S.mikatae,A,No,Smik_6.409,,,4444.75,,,4444.75,NA,704.5
YCL037C,SRO9,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,1403.5,7491.5,,0.1873456584128679,NA,704.5
YCL037C,SRO9,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,6404.0,4484.0,,1.4281891168599465,NA,704.5
YCL037C,SRO9,T.delbrueckii,Anc,No,,,TDEL0E05230,,,883.5,1.0,NA,704.5
YCL037C,SRO9,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,541.0,4232.0,,0.12783553875236295,NA,704.5
YCL037C,SRO9,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,704.5,704.5,704.5,1.0,NA,704.5
YNL138W,SRV2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,1120.5,,,1120.5,2670.75,3692.25
YNL138W,SRV2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,4231.0,3944.75,,1.0725648013182076,2670.75,3692.25
YNL138W,SRV2,C.glabrata,B,No,,CAGL0H03553g,,,615.0,,0.0016260162601626016,2670.75,3692.25
YNL138W,SRV2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,314.0,4057.0,,0.07739709144688194,2670.75,3692.25
YNL138W,SRV2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,2368.0,5776.0,,0.4099722991689751,2670.75,3692.25
YNL138W,SRV2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,6852.0,2169.75,,3.1579675077773937,2670.75,3692.25
YNL138W,SRV2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,947.0,7675.75,,0.12337556590561183,2670.75,3692.25
YNL138W,SRV2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,10092.0,3654.75,,2.7613379848142827,2670.75,3692.25
YNL138W,SRV2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4758.25,3702.0,,1.2853187466234468,2670.75,3692.25
YNL138W,SRV2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3692.25,3692.25,3692.25,1.0,2670.75,3692.25
YNL138W,SRV2,S.mikatae,A,No,Smik_6.409,,,5958.75,,,5958.75,2670.75,3692.25
YNL138W,SRV2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,3939.25,1.0,2670.75,3692.25
YNL138W,SRV2,S.cerevisiae,A,No,YPL204W,,,2671.75,,,2671.75,2670.75,3692.25
YNL138W,SRV2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,6174.5,1.0,2670.75,3692.25
