Miniarray.ORF,Construct_ID,mean,sd,N,Construct,GeneID,MSA_order,Phylo_order,Array_order,Species,Gene,Pos,Species_position,Miniarray.Gene,Protein.Removed
DCP2,pKB11.8.YNL118C,5344.25,1308.501099,2,pKB11,8,17,12,4,K.naganishii,KNAG0D01130,A,K.naganishii(B),YNL118C,0
DCP2,pKB11.16.YNL118C,3494.25,826.9613806,2,pKB11,16,11,15,4,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YNL118C,0
DCP2,pKB11.12.YNL118C,12018.25,3809.537784,2,pKB11,12,6,21,4,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YNL118C,0
DCP2,pKB11.18.YNL118C,4402.25,238.6485387,2,pKB11,18,20,17,4,T.phaffii,TPHA0J02370,B,N.castellii(B),YNL118C,0
DCP2,pKB11.19.YNL118C,6706,719.8347032,2,pKB11,19,10,9,4,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YNL118C,0
DCP2,pKB11.14.YNL118C,5846.5,910.7535342,2,pKB11,14,14,14,4,V.polyspora,Kpol_1002.53,A,N.castellii(A),YNL118C,0
DCP2,pKB11.10.YNL118C,4321,927.0169901,2,pKB11,10,7,5,4,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YNL118C,0
DCP2,pKB11.11.YNL118C,8179.5,407.293506,2,pKB11,11,9,13,4,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YNL118C,0
DCP2,pKB11.25.YNL118C,28709.25,2997.779199,2,pKB11,25,4,1,4,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YNL118C,0
DCP2,pKB11.26.YNL118C,5976,321.0264787,2,pKB11,26,26,26,4,Vehicle,Vehicle,,Vehicle,YNL118C,0
DCP2,pKB11.5.YNL118C,7558,226.27417,2,pKB11,5,15,11,4,K.africana,KAFR0C02290,B,C.glabrata(B),YNL118C,0
DCP2,pKB11.9.YNL118C,5278.5,1061.367279,2,pKB11,9,5,20,4,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YNL118C,0
DCP2,pKB11.20.YNL118C,6331,1336.431816,2,pKB11,20,12,16,4,T.phaffii,TPHA0E02830,A,V.polyspora(B),YNL118C,0
DDR48,pKB11.5.YMR173W,6682,2010.304579,2,pKB11,5,15,11,95,K.africana,KAFR0C02290,B,C.glabrata(B),YMR173W,0
DDR48,pKB11.3.YMR173W,3884.5,4358.606199,2,pKB11,3,25,18,95,T.blattae,TBLA0A02040,A,N.dairenensis(A),YMR173W,0
DDR48,pKB11.13.YMR173W,4158.5,227.6883835,2,pKB11,13,18,6,95,N.castellii,NCAS0A01090,A,K.africana(B),YMR173W,0
DDR48,pKB11.10.YMR173W,2498.75,3355.57523,2,pKB11,10,7,5,95,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YMR173W,0
DDR48,pKB11.15.YMR173W,7396,2072.529976,2,pKB11,15,8,7,95,N.castellii,NCAS0D03820,B,T.blattae(B),YMR173W,0
DDR48,pKB11.8.YMR173W,5620.5,NA,1,pKB11,8,17,12,95,K.naganishii,KNAG0D01130,A,K.naganishii(B),YMR173W,0
DDR48,pKB11.14.YMR173W,4818.75,4991.820322,2,pKB11,14,14,14,95,V.polyspora,Kpol_1002.53,A,N.castellii(A),YMR173W,0
DDR48,pKB11.11.YMR173W,11419.75,906.8644469,2,pKB11,11,9,13,95,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YMR173W,0
DDR48,pKB11.21.YMR173W,16040.5,1167.433296,2,pKB11,21,21,22,95,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YMR173W,0
DDR48,pKB11.2.YMR173W,17437.5,1081.166268,2,pKB11,2,16,10,95,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YMR173W,0
DDR48,pKB11.26.YMR173W,5433,2224.557934,2,pKB11,26,26,26,95,Vehicle,Vehicle,,Vehicle,YMR173W,0
DDR48,pKB11.24.YMR173W,4641.5,231.2239174,2,pKB11,24,24,25,95,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YMR173W,0
DDR48,pKB11.7.YMR173W,7621.75,184.2013165,2,pKB11,7,3,4,95,S.mikatae,Smik_6.409,A,T.blattae(A),YMR173W,0
DDR48,pKB11.9.YMR173W,4431.75,1790.040817,2,pKB11,9,5,20,95,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YMR173W,0
DDR48,pKB11.25.YMR173W,8831.25,293.8028676,2,pKB11,25,4,1,95,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YMR173W,0
DDR48,pKB11.19.YMR173W,11062.75,191.2723843,2,pKB11,19,10,9,95,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YMR173W,0
DDR48,pKB11.4.YMR173W,3323.25,3978.536304,2,pKB11,4,2,3,95,S.kudriavzevii,Skud_16.75,A,K.africana(A),YMR173W,0
DDR48,pKB11.6.YMR173W,11588,1155.41248,2,pKB11,6,13,19,95,T.blattae,TBLA0B05310,B,T.phaffii(B),YMR173W,0
DDR48,pKB11.20.YMR173W,11453,654.7808794,2,pKB11,20,12,16,95,T.phaffii,TPHA0E02830,A,V.polyspora(B),YMR173W,0
DDR48,pKB11.16.YMR173W,5810.5,NA,1,pKB11,16,11,15,95,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YMR173W,0
DDR48,pKB11.23.YMR173W,4975,1728.168973,2,pKB11,23,23,24,95,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YMR173W,0
DDR48,pKB11.1.YMR173W,9812,2044.952811,2,pKB11,1,1,2,95,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YMR173W,0
DDR48,pKB11.12.YMR173W,13329,2090.207645,2,pKB11,12,6,21,95,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YMR173W,0
DDR48,pKB11.18.YMR173W,3534,NA,1,pKB11,18,20,17,95,T.phaffii,TPHA0J02370,B,N.castellii(B),YMR173W,0
DEF1,pKB11.9.YKL054C,4540.75,263.397276,2,pKB11,9,5,20,93,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YKL054C,0
DEF1,pKB11.5.YKL054C,5234.75,370.1704,2,pKB11,5,15,11,93,K.africana,KAFR0C02290,B,C.glabrata(B),YKL054C,0
DEF1,pKB11.11.YKL054C,6298,1350.573952,2,pKB11,11,9,13,93,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YKL054C,0
DEF1,pKB11.18.YKL054C,5302.25,937.2700385,2,pKB11,18,20,17,93,T.phaffii,TPHA0J02370,B,N.castellii(B),YKL054C,0
DEF1,pKB11.19.YKL054C,9827.5,2263.448807,2,pKB11,19,10,9,93,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YKL054C,0
DEF1,pKB11.13.YKL054C,3471.5,2963.48452,2,pKB11,13,18,6,93,N.castellii,NCAS0A01090,A,K.africana(B),YKL054C,0
DEF1,pKB11.1.YKL054C,4424,2486.894549,2,pKB11,1,1,2,93,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YKL054C,0
DEF1,pKB11.2.YKL054C,9503.25,329.1582066,2,pKB11,2,16,10,93,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YKL054C,0
DEF1,pKB11.12.YKL054C,9974,279.3071786,2,pKB11,12,6,21,93,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YKL054C,0
DEF1,pKB11.25.YKL054C,6651.25,329.1582066,2,pKB11,25,4,1,93,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YKL054C,0
DEF1,pKB11.20.YKL054C,8694.25,1245.568595,2,pKB11,20,12,16,93,T.phaffii,TPHA0E02830,A,V.polyspora(B),YKL054C,0
DEF1,pKB11.3.YKL054C,5233.25,855.2456518,2,pKB11,3,25,18,93,T.blattae,TBLA0A02040,A,N.dairenensis(A),YKL054C,0
DEF1,pKB11.26.YKL054C,4915.5,567.0996385,2,pKB11,26,26,26,93,Vehicle,Vehicle,,Vehicle,YKL054C,0
DEF1,pKB11.17.YKL054C,4112.5,645.5884912,2,pKB11,17,19,8,93,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YKL054C,0
DEF1,pKB11.23.YKL054C,2582.25,377.2414678,2,pKB11,23,23,24,93,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YKL054C,0
DEF1,pKB11.16.YKL054C,4120,680.2367235,2,pKB11,16,11,15,93,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YKL054C,0
DEF1,pKB11.22.YKL054C,2687,31.81980515,2,pKB11,22,22,23,93,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YKL054C,0
DEF1,pKB11.4.YKL054C,5972,1067.024133,2,pKB11,4,2,3,93,S.kudriavzevii,Skud_16.75,A,K.africana(A),YKL054C,0
DEF1,pKB11.15.YKL054C,3950.75,2250.367331,2,pKB11,15,8,7,93,N.castellii,NCAS0D03820,B,T.blattae(B),YKL054C,0
DEF1,pKB11.6.YKL054C,8026.25,1087.176676,2,pKB11,6,13,19,93,T.blattae,TBLA0B05310,B,T.phaffii(B),YKL054C,0
DEF1,pKB11.8.YKL054C,5353,767.9179644,2,pKB11,8,17,12,93,K.naganishii,KNAG0D01130,A,K.naganishii(B),YKL054C,0
DEF1,pKB11.21.YKL054C,15516.75,3261.530028,2,pKB11,21,21,22,93,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YKL054C,0
DEF1,pKB11.10.YKL054C,4324.75,612.7080259,2,pKB11,10,7,5,93,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YKL054C,0
DEF1,pKB11.24.YKL054C,3853,NA,1,pKB11,24,24,25,93,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YKL054C,0
DEF1,pKB11.7.YKL054C,5757.25,404.1115254,2,pKB11,7,3,4,93,S.mikatae,Smik_6.409,A,T.blattae(A),YKL054C,0
DEF1,pKB11.14.YKL054C,5309.75,1179.807664,2,pKB11,14,14,14,93,V.polyspora,Kpol_1002.53,A,N.castellii(A),YKL054C,0
DOS2,pKB11.19.YDR068W,18929.75,687.6613447,2,pKB11,19,10,9,113,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YDR068W,0
DOS2,pKB11.17.YDR068W,3633,NA,1,pKB11,17,19,8,113,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YDR068W,0
DOS2,pKB11.16.YDR068W,4852.25,414.0110204,2,pKB11,16,11,15,113,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YDR068W,0
DOS2,pKB11.13.YDR068W,2365.75,2557.251674,2,pKB11,13,18,6,113,N.castellii,NCAS0A01090,A,K.africana(B),YDR068W,0
DOS2,pKB11.15.YDR068W,7387.25,1517.804706,2,pKB11,15,8,7,113,N.castellii,NCAS0D03820,B,T.blattae(B),YDR068W,0
DOS2,pKB11.8.YDR068W,5357,1076.216521,2,pKB11,8,17,12,113,K.naganishii,KNAG0D01130,A,K.naganishii(B),YDR068W,0
DOS2,pKB11.11.YDR068W,14929.25,3785.496153,2,pKB11,11,9,13,113,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YDR068W,0
DOS2,pKB11.18.YDR068W,8007,226.27417,2,pKB11,18,20,17,113,T.phaffii,TPHA0J02370,B,N.castellii(B),YDR068W,0
DOS2,pKB11.10.YDR068W,2744.75,3881.662675,2,pKB11,10,7,5,113,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YDR068W,0
DOS2,pKB11.6.YDR068W,13300.5,573.4635995,2,pKB11,6,13,19,113,T.blattae,TBLA0B05310,B,T.phaffii(B),YDR068W,0
DOS2,pKB11.4.YDR068W,6364.5,116.6726189,2,pKB11,4,2,3,113,S.kudriavzevii,Skud_16.75,A,K.africana(A),YDR068W,0
DOS2,pKB11.3.YDR068W,6075.5,272.9432175,2,pKB11,3,25,18,113,T.blattae,TBLA0A02040,A,N.dairenensis(A),YDR068W,0
DOS2,pKB11.12.YDR068W,20118.25,3976.414984,2,pKB11,12,6,21,113,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YDR068W,0
DOS2,pKB11.5.YDR068W,17030.25,286.7317998,2,pKB11,5,15,11,113,K.africana,KAFR0C02290,B,C.glabrata(B),YDR068W,0
DOS2,pKB11.26.YDR068W,5507,2078.18683,2,pKB11,26,26,26,113,Vehicle,Vehicle,,Vehicle,YDR068W,0
DOS2,pKB11.14.YDR068W,7868,1251.579003,2,pKB11,14,14,14,113,V.polyspora,Kpol_1002.53,A,N.castellii(A),YDR068W,0
DOS2,pKB11.9.YDR068W,6621.5,1559.877559,2,pKB11,9,5,20,113,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YDR068W,0
DOS2,pKB11.24.YDR068W,2392.25,3383.152395,2,pKB11,24,24,25,113,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YDR068W,0
DOS2,pKB11.21.YDR068W,30621.25,486.1359121,2,pKB11,21,21,22,113,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YDR068W,0
DOS2,pKB11.2.YDR068W,21729.5,6140.515288,2,pKB11,2,16,10,113,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YDR068W,0
DOS2,pKB11.1.YDR068W,6814.25,2413.001891,2,pKB11,1,1,2,113,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YDR068W,0
DOS2,pKB11.25.YDR068W,8460.5,3119.755119,2,pKB11,25,4,1,113,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YDR068W,0
DOS2,pKB11.20.YDR068W,11768.75,835.446662,2,pKB11,20,12,16,113,T.phaffii,TPHA0E02830,A,V.polyspora(B),YDR068W,0
DOS2,pKB11.22.YDR068W,3862,NA,1,pKB11,22,22,23,113,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YDR068W,0
DOS2,pKB11.23.YDR068W,5448.25,29.34493142,2,pKB11,23,23,24,113,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YDR068W,0
DOS2,pKB11.7.YDR068W,8267,1977.07056,2,pKB11,7,3,4,113,S.mikatae,Smik_6.409,A,T.blattae(A),YDR068W,0
DUG1,pKB11.19.YFR044C,11535.5,2047.074132,2,pKB11,19,10,9,69,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YFR044C,0
DUG1,pKB11.22.YFR044C,4708,NA,1,pKB11,22,22,23,69,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YFR044C,0
DUG1,pKB11.25.YFR044C,8662,742.4621202,2,pKB11,25,4,1,69,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YFR044C,0
DUG1,pKB11.5.YFR044C,13093,NA,1,pKB11,5,15,11,69,K.africana,KAFR0C02290,B,C.glabrata(B),YFR044C,0
DUG1,pKB11.1.YFR044C,9005.75,273.2967709,2,pKB11,1,1,2,69,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YFR044C,0
DUG1,pKB11.16.YFR044C,6103.5,NA,1,pKB11,16,11,15,69,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YFR044C,0
DUG1,pKB11.9.YFR044C,4752,3623.922254,2,pKB11,9,5,20,69,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YFR044C,0
DUG1,pKB11.12.YFR044C,15317.75,1990.152036,2,pKB11,12,6,21,69,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YFR044C,0
DUG1,pKB11.18.YFR044C,9637.75,322.7942456,2,pKB11,18,20,17,69,T.phaffii,TPHA0J02370,B,N.castellii(B),YFR044C,0
DUG1,pKB11.11.YFR044C,15273.25,3982.071838,2,pKB11,11,9,13,69,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YFR044C,0
DUG1,pKB11.8.YFR044C,6379,2316.481815,2,pKB11,8,17,12,69,K.naganishii,KNAG0D01130,A,K.naganishii(B),YFR044C,0
DUG1,pKB11.23.YFR044C,6421.25,1785.091069,2,pKB11,23,23,24,69,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YFR044C,0
DUG1,pKB11.17.YFR044C,5181.5,NA,1,pKB11,17,19,8,69,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YFR044C,0
DUG1,pKB11.15.YFR044C,5342.75,1690.33876,2,pKB11,15,8,7,69,N.castellii,NCAS0D03820,B,T.blattae(B),YFR044C,0
DUG1,pKB11.4.YFR044C,5281.5,2566.090509,2,pKB11,4,2,3,69,S.kudriavzevii,Skud_16.75,A,K.africana(A),YFR044C,0
DUG1,pKB11.6.YFR044C,12448.75,1543.967657,2,pKB11,6,13,19,69,T.blattae,TBLA0B05310,B,T.phaffii(B),YFR044C,0
DUG1,pKB11.13.YFR044C,3362,8.485281374,2,pKB11,13,18,6,69,N.castellii,NCAS0A01090,A,K.africana(B),YFR044C,0
DUG1,pKB11.10.YFR044C,5184.5,2410.527017,2,pKB11,10,7,5,69,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YFR044C,0
DUG1,pKB11.21.YFR044C,26570,4109.704612,2,pKB11,21,21,22,69,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YFR044C,0
DUG1,pKB11.26.YFR044C,4714,2100.814247,2,pKB11,26,26,26,69,Vehicle,Vehicle,,Vehicle,YFR044C,0
DUG1,pKB11.3.YFR044C,5509.75,1200.313761,2,pKB11,3,25,18,69,T.blattae,TBLA0A02040,A,N.dairenensis(A),YFR044C,0
DUG1,pKB11.14.YFR044C,7751,563.5641046,2,pKB11,14,14,14,69,V.polyspora,Kpol_1002.53,A,N.castellii(A),YFR044C,0
DUG1,pKB11.24.YFR044C,5659.5,508.4097757,2,pKB11,24,24,25,69,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YFR044C,0
DUG1,pKB11.2.YFR044C,21826,1021.769299,2,pKB11,2,16,10,69,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YFR044C,0
DUG1,pKB11.7.YFR044C,7643,423.5569619,2,pKB11,7,3,4,69,S.mikatae,Smik_6.409,A,T.blattae(A),YFR044C,0
DUG1,pKB11.20.YFR044C,13112.75,969.7969504,2,pKB11,20,12,16,69,T.phaffii,TPHA0E02830,A,V.polyspora(B),YFR044C,0
EFT2,pKB11.21.YDR385W,32934.5,2100.814247,2,pKB11,21,21,22,86,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YDR385W,0
EFT2,pKB11.7.YDR385W,6701.75,40.65863992,2,pKB11,7,3,4,86,S.mikatae,Smik_6.409,A,T.blattae(A),YDR385W,0
EFT2,pKB11.19.YDR385W,16345,3266.833329,2,pKB11,19,10,9,86,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YDR385W,0
EFT2,pKB11.6.YDR385W,18924,754.4829355,2,pKB11,6,13,19,86,T.blattae,TBLA0B05310,B,T.phaffii(B),YDR385W,0
EFT2,pKB11.20.YDR385W,18559,391.7371568,2,pKB11,20,12,16,86,T.phaffii,TPHA0E02830,A,V.polyspora(B),YDR385W,0
EFT2,pKB11.4.YDR385W,4728.5,50.91168825,2,pKB11,4,2,3,86,S.kudriavzevii,Skud_16.75,A,K.africana(A),YDR385W,0
EFT2,pKB11.17.YDR385W,526,NA,1,pKB11,17,19,8,86,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YDR385W,0
EFT2,pKB11.12.YDR385W,11230.25,10349.5684,2,pKB11,12,6,21,86,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YDR385W,0
EFT2,pKB11.13.YDR385W,2351,2859.539823,2,pKB11,13,18,6,86,N.castellii,NCAS0A01090,A,K.africana(B),YDR385W,0
EFT2,pKB11.18.YDR385W,12645.25,1312.743739,2,pKB11,18,20,17,86,T.phaffii,TPHA0J02370,B,N.castellii(B),YDR385W,0
EFT2,pKB11.15.YDR385W,3530.75,4993.234535,2,pKB11,15,8,7,86,N.castellii,NCAS0D03820,B,T.blattae(B),YDR385W,0
EFT2,pKB11.8.YDR385W,4703.5,1073.388094,2,pKB11,8,17,12,86,K.naganishii,KNAG0D01130,A,K.naganishii(B),YDR385W,0
EFT2,pKB11.24.YDR385W,4404.5,NA,1,pKB11,24,24,25,86,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YDR385W,0
EFT2,pKB11.10.YDR385W,3770,NA,1,pKB11,10,7,5,86,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YDR385W,0
EFT2,pKB11.26.YDR385W,4778,1429.769912,2,pKB11,26,26,26,86,Vehicle,Vehicle,,Vehicle,YDR385W,0
EFT2,pKB11.9.YDR385W,5799,2183.54574,2,pKB11,9,5,20,86,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YDR385W,0
EFT2,pKB11.14.YDR385W,6173.75,4069.753079,2,pKB11,14,14,14,86,V.polyspora,Kpol_1002.53,A,N.castellii(A),YDR385W,0
EFT2,pKB11.2.YDR385W,26153.25,2802.617727,2,pKB11,2,16,10,86,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YDR385W,0
EFT2,pKB11.22.YDR385W,3763.5,NA,1,pKB11,22,22,23,86,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YDR385W,0
EFT2,pKB11.5.YDR385W,8880.5,1009.041377,2,pKB11,5,15,11,86,K.africana,KAFR0C02290,B,C.glabrata(B),YDR385W,0
EFT2,pKB11.25.YDR385W,6138,2508.107753,2,pKB11,25,4,1,86,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YDR385W,0
EFT2,pKB11.1.YDR385W,5287.25,306.5307896,2,pKB11,1,1,2,86,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YDR385W,0
EFT2,pKB11.16.YDR385W,4986,NA,1,pKB11,16,11,15,86,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YDR385W,0
EFT2,pKB11.23.YDR385W,3884,1033.083007,2,pKB11,23,23,24,86,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YDR385W,0
EFT2,pKB11.11.YDR385W,18818,5643.419221,2,pKB11,11,9,13,86,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YDR385W,0
EFT2,pKB11.3.YDR385W,5083,506.2884553,2,pKB11,3,25,18,86,T.blattae,TBLA0A02040,A,N.dairenensis(A),YDR385W,0
END3,pKB11.10.YNL084C,3828,1064.195706,2,pKB11,10,7,5,31,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YNL084C,0
END3,pKB11.23.YNL084C,120.5,NA,1,pKB11,23,23,24,31,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YNL084C,0
END3,pKB11.21.YNL084C,4432.25,1288.702109,2,pKB11,21,21,22,31,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YNL084C,0
END3,pKB11.18.YNL084C,4475.5,NA,1,pKB11,18,20,17,31,T.phaffii,TPHA0J02370,B,N.castellii(B),YNL084C,0
END3,pKB11.5.YNL084C,3858.25,556.8465902,2,pKB11,5,15,11,31,K.africana,KAFR0C02290,B,C.glabrata(B),YNL084C,0
END3,pKB11.16.YNL084C,3691,NA,1,pKB11,16,11,15,31,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YNL084C,0
END3,pKB11.12.YNL084C,29421.5,5043.79267,2,pKB11,12,6,21,31,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YNL084C,0
END3,pKB11.11.YNL084C,22302,3410.376006,2,pKB11,11,9,13,31,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YNL084C,0
END3,pKB11.4.YNL084C,9002.75,548.3613088,2,pKB11,4,2,3,31,S.kudriavzevii,Skud_16.75,A,K.africana(A),YNL084C,0
END3,pKB11.13.YNL084C,1591,NA,1,pKB11,13,18,6,31,N.castellii,NCAS0A01090,A,K.africana(B),YNL084C,0
END3,pKB11.14.YNL084C,10872.5,2544.877305,2,pKB11,14,14,14,31,V.polyspora,Kpol_1002.53,A,N.castellii(A),YNL084C,0
END3,pKB11.20.YNL084C,20892,2531.442277,2,pKB11,20,12,16,31,T.phaffii,TPHA0E02830,A,V.polyspora(B),YNL084C,0
END3,pKB11.2.YNL084C,41272.5,3747.66594,2,pKB11,2,16,10,31,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YNL084C,0
END3,pKB11.1.YNL084C,16698,2589.425033,2,pKB11,1,1,2,31,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YNL084C,0
END3,pKB11.17.YNL084C,1291.5,NA,1,pKB11,17,19,8,31,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YNL084C,0
END3,pKB11.25.YNL084C,6148,2087.379218,2,pKB11,25,4,1,31,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YNL084C,0
END3,pKB11.7.YNL084C,8684.5,639.2245302,2,pKB11,7,3,4,31,S.mikatae,Smik_6.409,A,T.blattae(A),YNL084C,0
END3,pKB11.15.YNL084C,10594.5,375.4737008,2,pKB11,15,8,7,31,N.castellii,NCAS0D03820,B,T.blattae(B),YNL084C,0
END3,pKB11.8.YNL084C,10752,4116.068573,2,pKB11,8,17,12,31,K.naganishii,KNAG0D01130,A,K.naganishii(B),YNL084C,0
END3,pKB11.9.YNL084C,7817,939.0378054,2,pKB11,9,5,20,31,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YNL084C,0
END3,pKB11.22.YNL084C,1419.5,2007.476152,2,pKB11,22,22,23,31,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YNL084C,0
END3,pKB11.3.YNL084C,4183.25,544.1186681,2,pKB11,3,25,18,31,T.blattae,TBLA0A02040,A,N.dairenensis(A),YNL084C,0
END3,pKB11.6.YNL084C,23824.5,753.7758287,2,pKB11,6,13,19,31,T.blattae,TBLA0B05310,B,T.phaffii(B),YNL084C,0
END3,pKB11.26.YNL084C,1158.5,NA,1,pKB11,26,26,26,31,Vehicle,Vehicle,,Vehicle,YNL084C,0
END3,pKB11.19.YNL084C,23975.25,2356.433348,2,pKB11,19,10,9,31,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YNL084C,0
END3,pKB11.24.YNL084C,726,NA,1,pKB11,24,24,25,31,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YNL084C,0
ERG11,pKB11.9.YHR007C,4874.75,331.9866338,2,pKB11,9,5,20,70,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YHR007C,0
ERG11,pKB11.18.YHR007C,4669.25,894.8436316,2,pKB11,18,20,17,70,T.phaffii,TPHA0J02370,B,N.castellii(B),YHR007C,0
ERG11,pKB11.24.YHR007C,4251.75,1346.684865,2,pKB11,24,24,25,70,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YHR007C,0
ERG11,pKB11.3.YHR007C,5286.5,788.424061,2,pKB11,3,25,18,70,T.blattae,TBLA0A02040,A,N.dairenensis(A),YHR007C,0
ERG11,pKB11.26.YHR007C,3754,441.2346315,2,pKB11,26,26,26,70,Vehicle,Vehicle,,Vehicle,YHR007C,0
ERG11,pKB11.21.YHR007C,4748.75,957.7761351,2,pKB11,21,21,22,70,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YHR007C,0
ERG11,pKB11.23.YHR007C,1593.75,1638.719965,2,pKB11,23,23,24,70,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YHR007C,0
ERG11,pKB11.2.YHR007C,18600.25,1703.773789,2,pKB11,2,16,10,70,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YHR007C,0
ERG11,pKB11.15.YHR007C,5044.25,698.9750532,2,pKB11,15,8,7,70,N.castellii,NCAS0D03820,B,T.blattae(B),YHR007C,0
